Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
40669542,Scat,Carl Hiaasen,"Hiaasen, Carl",,"=""""","=""""",0,3.97,Knopf Books for Young Readers,ebook,386,2009,2009,,2020/01/07,,,read,,,,1,0
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439206472""","=""9780439206471""",0,4.03,"Scholastic, Inc.",Paperback,162,1999,1999,,2020/01/07,,,read,,,,1,0
2839,Bridge to Terabithia,Katherine Paterson,"Paterson, Katherine",,"=""0439366771""","=""9780439366779""",0,4.06,Harper Collins Publishers,Paperback,128,1996,1977,,2020/01/07,,,read,,,,1,0
2493973,"The Diamond of Darkhold (Book of Ember, #4)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0375955712""","=""9780375955716""",0,3.82,Random House,Hardcover,293,2008,2008,,2020/01/07,,,read,,,,1,0
207034,"The Prophet of Yonwood (Book of Ember, #3)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0440421241""","=""9780440421245""",0,3.28,Yearling,Paperback,289,2006,2006,,2020/01/07,,,read,,,,1,0
3467,"The People of Sparks (Book of Ember, #2)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0375828257""","=""9780375828256""",0,3.70,Yearling Books,Paperback,338,2004,2004,,2020/01/07,,,read,,,,1,0
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0375822747""","=""9780375822742""",0,3.90,Random House Children's Books,Paperback,270,2003,2003,,2020/01/07,,,read,,,,1,0
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",0,4.11,Laurel Leaf,Mass Market Paperback,465,2003,2000,,2020/01/07,,,read,,,,1,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",0,4.03,RANDOM HOUSE TRADE,Hardcover,399,1996,1995,,2020/01/07,,,read,,,,1,0
20758104,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,"Ness, Patrick",,"=""0763676187""","=""9780763676186""",0,3.98,Candlewick Press,Paperback,528,2014,2008,,2020/01/07,,,read,,,,1,0
41637836,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""""","=""""",0,4.15,RHCP Digital,Kindle Edition,370,2018,1997,,2020/01/07,,,read,,,,1,0
28193,When Santa Fell To Earth,Cornelia Funke,"Funke, Cornelia","Paul   Howard, Oliver G. Latsch","=""043978204X""","=""9780439782043""",0,3.82,Chicken House / Scholastic,Hardcover,167,2006,1994,,2020/01/07,,,read,,,,1,0
2325825,"Inkdeath (Inkworld, #3)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""1905294719""","=""9781905294718""",0,3.98,Chicken House,Hardcover,699,2007,2007,,2020/01/07,,,read,,,,1,0
100464,"Dragon Rider (Dragon Rider, #1)",Cornelia Funke,"Funke, Cornelia",,"=""190444248X""","=""9781904442486""",0,4.00,Chicken House,Paperback,527,2005,1997,,2020/01/07,,,read,,,,1,0
28195,"Inkspell (Inkworld, #2)",Cornelia Funke,"Funke, Cornelia",,"=""0439554004""","=""9780439554008""",0,3.95,The Chicken House,Hardcover,635,2005,2005,,2020/01/07,,,read,,,,1,0
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""""","=""""",0,3.93,Scholastic Paperbacks,Paperback,563,2005,2003,,2020/01/07,,,read,,,,1,0
113304,The Thief Lord,Cornelia Funke,"Funke, Cornelia",,"=""1903434777""","=""9781903434772""",0,3.99,Chicken House,Paperback,350,2002,2000,,2020/01/07,,,read,,,,1,0
831893,Half Moon Investigations,Eoin Colfer,"Colfer, Eoin",,"=""0786849576""","=""9780786849574""",0,3.78,Disney-Hyperion,Hardcover,290,2006,2006,,2020/01/07,,,read,,,,1,0
2049993,Airman,Eoin Colfer,"Colfer, Eoin",,"=""0141383356""","=""9780141383354""",0,4.15,Puffin,Hardcover,424,2008,2007,,2020/01/07,,,read,,,,1,0
2921082,"The Maze of Bones  (The 39 Clues, #1)",Rick Riordan,"Riordan, Rick",,"=""0545060397""","=""9780545060394""",0,3.87,"Scholastic, Inc.",Hardcover,220,2008,2008,,2020/01/07,,,read,,,,1,0
7090447,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",,"=""1423113381""","=""9781423113386""",0,4.10,Disney Hyperion,Hardcover,528,2010,2010,,2020/01/07,,,read,,,,1,0
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,"=""1423140591""","=""9781423140597""",0,4.40,Disney-Hyperion Books,Hardcover,521,2011,2011,,2020/01/07,,,read,,,,1,0
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""1423101472""","=""9781423101475""",0,4.55,Disney-Hyperion Books,Hardcover,381,2009,2009,,2020/01/07,,,read,,,,1,0
561456,"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",0,4.37,Puffin Books,Kindle Edition,352,2007,2007,,2020/01/07,,,read,,,,1,0
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,"=""0786856866""","=""9780786856862""",0,4.24,Hyperion Books,Hardcover,279,2006,2006,,2020/01/07,,,read,,,,1,0
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""1423101464""","=""9781423101468""",0,4.42,Hyperion Books for Children,Hardcover,361,2008,2008,,2020/01/07,,,read,,,,1,0
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,"Riordan, Rick",,"=""1423140605""","=""9781423140603""",0,4.47,Disney-Hyperion Books,Hardcover,586,2012,2012,,2020/01/07,,,read,,,,1,0
227865,"The Eternity Code (Artemis Fowl, #3)",Eoin Colfer,"Colfer, Eoin",,"=""0141321318""","=""9780141321318""",0,4.05,Puffin,Paperback,329,2006,2003,,2020/01/07,,,read,,,,1,0
114954,"The Opal Deception (Artemis Fowl, #4)",Eoin Colfer,"Colfer, Eoin",,"=""1423103998""","=""9781423103998""",0,4.06,Miramax,Paperback,528,2009,2005,,2020/01/07,,,read,,,,1,0
114955,"The Arctic Incident  (Artemis Fowl, #2)",Eoin Colfer,"Colfer, Eoin",Sian Melangell Dafydd,"=""""","=""""",0,3.96,Hyperion Books for Children,Paperback,398,2004,2002,,2020/01/07,,,read,,,,1,0
249747,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,"Colfer, Eoin",,"=""""","=""""",0,3.86,Miramax,Paperback,396,2003,2001,,2020/01/07,,,read,,,,1,0
9532,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765342405""","=""9780765342409""",0,4.32,Starscape,Paperback,469,2002,1999,,2020/01/06,,,read,,,,1,0
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",0,4.11,Tor Books,Mass Market Paperback,382,1994,1986,,2020/01/06,,,read,,,,1,0
13895,"The Fires of Heaven (The Wheel of Time, #5)",Robert Jordan,"Jordan, Robert",,"=""1857232097""","=""9781857232097""",0,4.20,Orbit,Paperback,912,1994,1993,,2020/01/06,,,read,,,,1,0
9539,"The Shadow Rising (The Wheel of Time, #4)",Robert Jordan,"Jordan, Robert",,"=""0812513738""","=""9780812513738""",0,4.29,Tom Doherty Tor Fantasy,Mass Market Paperback,1007,1993,1992,,2020/01/06,,,read,,,,1,0
34897,"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,"Jordan, Robert",,"=""0765305119""","=""9780765305114""",0,4.28,Tor Fantasy,Mass Market Paperback,624,2002,1991,,2020/01/06,,,read,,,,1,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",0,4.19,Tor Books,Mass Market Paperback,800,1990,1990,,2020/01/06,,,read,,,,1,0
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,"=""0812517725""","=""9780812517729""",0,4.27,Tor Books,Mass Market Paperback,705,1991,1990,,2020/01/06,,,read,,,,1,0
17675118,The Flick,Annie Baker,"Baker, Annie",,"=""1559364580""","=""9781559364584""",0,4.08,Theatre Communications Group,Paperback,177,2014,2014,,2020/01/06,,,read,,,,1,0
778581,"A History of Religious Ideas, Volume 1: From the Stone Age to the Eleusinian Mysteries",Mircea Eliade,"Eliade, Mircea",Willard R. Trask,"=""0002153114""","=""9780002153119""",0,4.40,University of Chicago Press,Paperback,508,,1975,,2020/01/06,,,read,,,,1,0
676654,A Personal Odyssey,Thomas Sowell,"Sowell, Thomas",,"=""0684864657""","=""9780684864655""",0,4.41,Free Press,Paperback,320,2002,2000,,2020/01/06,,,read,,,,1,0
9915,Less Than Zero,Bret Easton Ellis,"Ellis, Bret Easton",Rachel Kushner,"=""""","=""""",0,3.61,Vintage Books,Paperback,208,2010,1985,,2020/01/06,,,read,,,,1,0
12075,Tractatus Logico-Philosophicus,Ludwig Wittgenstein,"Wittgenstein, Ludwig","David Pears, Brian McGuinness, Bertrand Russell","=""0415254086""","=""9780415254083""",0,4.10,Routledge Classics,Paperback,142,2001,1921,,2020/01/06,,,read,,,,1,0
844573,God and Man at Yale: The Superstitions of 'Academic Freedom',William F. Buckley Jr.,"Jr., William F. Buckley",John Chamberlain,"=""089526692X""","=""9780895266927""",0,3.72,ISI Conservative Classics,Paperback,298,2004,1951,,2020/01/06,,,read,,,,1,0
75812,The Closing of the American Mind,Allan Bloom,"Bloom, Allan",Saul Bellow,"=""0671657151""","=""9780671657154""",5,3.76,Simon & Schuster,Paperback,392,1988,1987,,2020/01/06,,,read,,,,1,0
752900,Medea,Euripides,"Euripides, Euripides",Rex Warner,"=""0486275485""","=""9780486275482""",0,3.96,Dover Publications,Paperback,59,1993,-431,,2020/01/06,,,read,,,,1,0
19351,The Epic of Gilgamesh,Anonymous,"Anonymous, Anonymous","N.K. Sandars, John Maier, Herbert Mason, John H. Marks, Morris Jastrow Jr.","=""0141026286""","=""9780141026282""",0,3.76,Penguin Books Limited,Paperback,72,2006,-2000,,2020/01/06,,,read,,,,1,0
760,Memories of My Melancholy Whores,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""""","=""""",0,3.58,Vintage International,Mass Market Paperback,115,2006,2004,,2020/01/06,,,read,,,,1,0
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,"=""0007202326""","=""9780007202324""",0,4.01,HarperCollins Publishers,Paperback,288,2005,1956,,2020/01/06,,,read,,,,1,0
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""""","=""""",0,3.96,HarperCollins,Paperback,243,2008,1953,,2020/01/06,,,read,,,,1,0
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",0,3.91,Scholastic Inc,Paperback,224,1995,1954,,2020/01/06,,,read,,,,1,0
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",0,3.98,HarperCollins Publishers,Hardcover,240,2005,1951,,2020/01/06,,,read,,,,1,0
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",0,4.09,HarperCollins,Hardcover,248,2006,1952,,2020/01/06,,,read,,,,1,0
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",0,4.06,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,,2020/01/06,,,read,,,,1,0
7728,"Antigone (Theban Plays, #3)",Sophocles,"Sophocles, Sophocles",,"=""1580493882""","=""9781580493888""",0,3.69,"Prestwick House, Inc.",Paperback,80,2005,-441,,2020/01/06,,,read,,,,1,0
5246,Ethan Frome,Edith Wharton,"Wharton, Edith","Anita Shreve, Elizabeth Ammons","=""""","=""""",0,3.46,Penguin Classics,Paperback,99,2005,1911,,2020/01/06,,,read,,,,1,0
1554,"Oedipus Rex  (The Theban Plays, #1)",Sophocles,"Sophocles, Sophocles","J.E. Thomas, Elizabeth Osborne","=""1580495931""","=""9781580495936""",0,3.73,Prestwick House Inc,Paperback,75,2004,-429,,2020/01/06,,,read,,,,1,0
24128,The Merchant of Venice,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine, David Scott Kastan, Felix Emmanuel Schelling, محمد عناني, David Bevington, Robert          Jackson","=""0743477561""","=""9780743477567""",0,3.77,Simon & Schuster,Mass Market Paperback,249,2011,1596,,2020/01/06,,,read,,,,1,0
5308,The Pearl,John Steinbeck,"Steinbeck, John",,"=""0142000698""","=""9780142000694""",0,3.57,Penguin Books,Paperback,96,2002,1947,,2020/01/06,,,read,,,,1,0
13006,Julius Caesar,William Shakespeare,"Shakespeare, William","Harold Bloom, Roma Gill, William Allan Neilson","=""0198320272""","=""9780198320272""",0,3.71,Oxford University Press,Paperback,175,2002,1599,,2020/01/06,,,read,,,,1,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg","=""0521618746""","=""9780521618748""",0,4.03,Cambridge University Press,Paperback,289,2005,1601,,2020/01/06,,,read,,,,1,0
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0143039954""","=""9780143039952""",0,3.84,Penguin Classics ,Paperback,541,2006,-800,,2020/01/06,,,read,,,,1,0
98955,The Helmet of Horror: The Myth of Theseus and the Minotaur,Victor Pelevin,"Pelevin, Victor",Andrew Bromfield,"=""184195912X""","=""9781841959122""",0,3.42,Canongate U.S.,Paperback,288,2007,2005,,2020/01/06,,,read,,,,1,0
9160695,Battle Hymn of the Tiger Mother,Amy  Chua,"Chua, Amy",,"=""1594202842""","=""9781594202841""",0,3.67,Penguin Press,Hardcover,237,2011,2011,,2020/01/06,,,read,,,,1,0
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""0812988418""","=""9780812988413""",0,4.41,Random House,Kindle Edition,208,2016,2016,,2020/01/06,,,read,,,,1,0
27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,"Vance, J.D.",,"=""""","=""""",4,3.83,Harper,Hardcover,264,2016,2016,,2020/01/06,,,read,,,,1,0
34473,In Praise of Shadows,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō","Edward G. Seidensticker, Thomas J. Harper, Charles Moore","=""""","=""""",0,4.00,Leete's Island Books,Paperback,56,1977,1933,,2020/01/06,to-read,to-read (#11),to-read,,,,0,0
194642,Some Prefer Nettles,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō",Edward G. Seidensticker,"=""0679752692""","=""9780679752691""",0,3.61,Vintage,Paperback,202,1995,1928,,2020/01/06,to-read,to-read (#10),to-read,,,,0,0
436806,Story of the Eye,Georges Bataille,"Bataille, Georges",Joachim Neugroschel,"=""0872862097""","=""9780872862098""",0,3.64,City Lights Publishers,Paperback,103,1987,1928,,2020/01/06,,,read,,,,1,0
194746,No Longer Human,Osamu Dazai,"Dazai, Osamu",Donald Keene,"=""""","=""""",5,3.93,New Directions,Paperback,176,1958,1948,,2020/01/06,,,read,,,,1,0
8852,Macbeth,William Shakespeare,"Shakespeare, William","Folger Shakespeare Library, Barbara A. Mowat, Paul Werstine","=""0743477103""","=""9780743477109""",0,3.89,Simon & Schuster,Mass Market Paperback,249,2013,1623,,2020/01/06,,,read,,,,1,0
6088007,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",Jack Womack,"=""""","=""""",0,3.89,Ace,Kindle Edition,268,2018,1984,,2020/01/06,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",0,4.31,Tor,Mass Market Paperback,324,2004,1985,,2020/01/06,,,read,,,,1,0
386162,"The Hitchhiker’s Guide to the Galaxy (The Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,4.22,Del Rey,Paperback,193,2007,1979,,2020/01/06,,,read,,,,1,0
19506,"The World as Will and Representation, Volume I",Arthur Schopenhauer,"Schopenhauer, Arthur",E.F.J. Payne,"=""0486217612""","=""9780486217611""",0,4.22,Dover Publications,Paperback,534,2000,1818,,2014/04/19,,,read,,,,1,0
10079308,The Loser,Thomas Bernhard,"Bernhard, Thomas",,"=""0307773469""","=""9780307773463""",0,4.02,Vintage,Kindle Edition,202,2010,1983,,2018/10/20,,,read,,,,1,0
34462,Naomi,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō",Anthony H. Chambers,"=""0375724745""","=""9780375724749""",0,3.68,Vintage,Paperback,237,2001,1924,,2020/01/06,to-read,to-read (#9),to-read,,,,0,0
5326,A Christmas Carol,Charles Dickens,"Dickens, Charles",Joe L. Wheeler,"=""1561797464""","=""9781561797462""",0,4.09,Bethany House Publishers ,Paperback,184,1999,1843,,2020/01/06,,,read,,,,1,0
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti","=""""","=""""",0,3.89,Signet Classics,Paperback,118,2002,1895,,2020/01/06,,,read,,,,1,0
4934,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",0,4.39,"Farrar, Straus and Giroux",Paperback,796,2002,1880,,2020/01/06,to-read,to-read (#8),to-read,,,,0,0
8921,"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,"Doyle, Arthur Conan","Anne Perry, Mark Hallaq","=""""","=""""",0,4.14,Signet,Mass Market Paperback,256,2001,1902,,2020/01/06,,,read,,,,1,0
140963,O Pioneers!,Willa Cather,"Cather, Willa",,"=""0679743626""","=""9780679743620""",0,3.90,Vintage,Paperback,159,1992,1913,,2020/01/06,,,read,,,,1,0
62805,The Sound of Waves,Yukio Mishima,"Mishima, Yukio",,"=""""","=""""",0,3.77,Vintage Classics,Paperback,183,2000,1954,,2020/01/06,,,read,,,,1,0
62798,The Temple of the Golden Pavilion,Yukio Mishima,"Mishima, Yukio",Ivan Morris,"=""0679433155""","=""9780679433156""",0,3.97,Everyman's Library,Hardcover,247,1995,1956,,2020/01/06,,,read,,,,1,0
62794,Confessions of a Mask,Yukio Mishima,"Mishima, Yukio",Meredith Weatherby,"=""0720610311""","=""9780720610314""",0,3.95,Peter Owen,Paperback,224,1998,1949,,2020/01/06,,,read,,,,1,0
162332,The Sailor Who Fell from Grace with the Sea,Yukio Mishima,"Mishima, Yukio",John Nathan,"=""""","=""""",0,3.83,Vintage,Paperback,181,1994,1963,,2020/01/06,,,read,,,,1,0
851994,Twilight of the Idols,Friedrich Nietzsche,"Nietzsche, Friedrich","Richard Polt, Tracy B. Strong","=""0872203549""","=""9780872203549""",0,3.95,"Hackett Publishing Company, Inc.",Paperback,128,1997,1889,,2020/01/06,,,read,,,,1,0
2823,The Birth of Tragedy,Friedrich Nietzsche,"Nietzsche, Friedrich","Shaun Whiteside, Michael Tanner","=""0140433392""","=""9780140433395""",0,3.98,Penguin Classics,Paperback,121,2003,1871,,2020/01/06,,,read,,,,1,0
94578,The Gay Science: With a Prelude in Rhymes and an Appendix of Songs,Friedrich Nietzsche,"Nietzsche, Friedrich",Walter Kaufmann,"=""0394719859""","=""9780394719856""",0,4.26,Random House,Mass Market Paperback,396,1974,1882,,2020/01/06,,,read,,,,1,0
18304,The Anti-Christ,Friedrich Nietzsche,"Nietzsche, Friedrich",,"=""1421270536""","=""9781421270531""",0,3.88,Adamant Media Corporation,Paperback,126,2002,1888,,2020/01/06,,,read,,,,1,0
80449,On the Genealogy of Morals,Friedrich Nietzsche,"Nietzsche, Friedrich",Douglas Smith,"=""019283617X""","=""9780192836175""",0,4.12,Oxford University Press,Paperback,208,1999,1887,,2020/01/06,,,read,,,,1,0
12321,Beyond Good and Evil,Friedrich Nietzsche,"Nietzsche, Friedrich","Michael Tanner, R.J. Hollingdale","=""014044923X""","=""9780140449235""",0,4.03,Penguin Classics,Paperback,240,2003,1886,,2020/01/06,,,read,,,,1,0
19522337,Can a Smart Person Believe in God?: Five Equations That Changed the World,Michael Guillen,"Guillen, Michael",,"=""""","=""""",0,3.60,Thomas Nelson,Kindle Edition,177,2006,2004,,2020/01/06,,,read,,,,1,0
107533,The Price of Admission: How America's Ruling Class Buys Its Way into Elite Colleges -- and Who Gets Left Outside the Gates,Daniel Golden,"Golden, Daniel",,"=""1400097967""","=""9781400097968""",0,3.67,Crown,Hardcover,336,2006,2006,,2020/01/06,,,read,,,,1,0
584564,"Human, All Too Human: A Book for Free Spirits",Friedrich Nietzsche,"Nietzsche, Friedrich","Marion Faber, Arthur C. Danto, Stephan Lehmann","=""0803283687""","=""9780803283688""",0,4.18,Bison Books,Paperback,275,1996,1878,,2020/01/06,,,read,,,,1,0
25335482,Anti-Education: On the Future of Our Educational Institutions,Friedrich Nietzsche,"Nietzsche, Friedrich","Damion Searls, Chad Wellmon, Paul Reitter","=""1590178947""","=""9781590178942""",0,3.75,NYRB Classics,Paperback,160,2015,1872,,2020/01/06,,,read,,,,1,0
582067,Anti-Intellectualism in American Life,Richard Hofstadter,"Hofstadter, Richard",,"=""0394703170""","=""9780394703176""",5,4.11,Vintage,Paperback,434,1964,1963,,2020/01/06,,,read,,,,1,0
1372419,Naming and Necessity (Library of Philosophy & Logic),Saul A. Kripke,"Kripke, Saul A.",,"=""0631128018""","=""9780631128014""",0,4.01,Wiley-Blackwell,Paperback,172,1991,1971,,2020/01/06,,,read,,,,1,0
455388,Nietzsche: A Philosophical Biography,Rüdiger Safranski,"Safranski, Rüdiger",Shelley Frisch,"=""0393323803""","=""9780393323801""",0,4.10,W. W. Norton & Company,Paperback,414,2003,2000,,2020/01/06,,,read,,,,1,0
12322,Daybreak: Thoughts on the Prejudices of Morality,Friedrich Nietzsche,"Nietzsche, Friedrich","Maudemarie Clark, Brian Leiter","=""0521599636""","=""9780521599634""",0,4.16,Cambridge University Press,Paperback,292,1997,1881,,2020/01/06,,,read,,,,1,0
12079,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,"Monk, Ray",,"=""0140159959""","=""9780140159950""",5,4.15,Penguin Books,Paperback,704,1991,1990,,2020/01/06,,,read,,,,1,0
30257963,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,"Peterson, Jordan B.",,"=""0345816021""","=""9780345816023""",0,3.90,Random House Canada,Hardcover,409,2018,2018,,2020/01/06,,,read,,,,1,0
35666253,"The Blueprint: LeBron James, Cleveland's Deliverance, and the Making of the Modern NBA",Jason Lloyd,"Lloyd, Jason",,"=""1524741914""","=""9781524741914""",0,4.14,Dutton,Kindle Edition,304,2017,,,2020/01/06,,,read,,,,1,0
470321,Lust for Life,Irving Stone,"Stone, Irving",,"=""""","=""""",0,4.28,Plume,Paperback,489,1984,1934,,2020/01/06,,,read,,,,1,0
816017,Sexual Personae: Art and Decadence from Nefertiti to Emily Dickinson,Camille Paglia,"Paglia, Camille",,"=""0679735798""","=""9780679735793""",5,3.99,Random House/Vintage Books (NYC),Paperback,718,1991,1990,,2020/01/06,,,read,,,,1,0
31947,Philosophy and the Mirror of Nature,Richard Rorty,"Rorty, Richard",,"=""0691020167""","=""9780691020167""",0,4.03,Princeton University Press,Paperback,417,1981,1979,,2020/01/06,,,read,,,,1,0
36796180,The Coddling of the American Mind: How Good Intentions and Bad Ideas Are Setting Up a Generation for Failure,Greg Lukianoff,"Lukianoff, Greg",Jonathan Haidt,"=""0735224897""","=""9780735224896""",0,4.23,Penguin Press,Hardcover,269,2018,2018,,2020/01/06,,,read,,,,1,0
2753564,My Grandfather's Son: A Memoir,Clarence Thomas,"Thomas, Clarence",,"=""006056556X""","=""9780060565565""",5,4.24,Harper Perennial,Paperback,289,2008,2007,,2020/01/06,,,read,,,,1,0
13573235,Building Stories (Pantheon Graphic Library),Chris Ware,"Ware, Chris",,"=""0375424334""","=""9780375424335""",5,4.33,Pantheon,Hardcover,260,2012,2012,,2020/01/06,,,read,,,,1,0
584608,"Language, Truth and Logic",Alfred Jules Ayer,"Ayer, Alfred Jules",,"=""0486200108""","=""9780486200101""",0,3.75,Dover Publications (NYC),Paperback,160,1952,1936,,2020/01/06,,,read,,,,1,0
32321442,Confessions of a Teenage Gamer,Nicolas Cole,"Cole, Nicolas",,"=""0998203416""","=""9780998203416""",0,4.00,Nicolas Cole,Kindle Edition,228,2016,,,2020/01/06,,,read,,,,1,0
2175,Madame Bovary,Gustave Flaubert,"Flaubert, Gustave","Mark Overstall, Malcolm Bowie, Margaret Mauldon","=""0192840398""","=""9780192840394""",0,3.71,Oxford University Press,Paperback,329,2004,1856,,2020/01/06,,,read,,,,1,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",0,3.76,"Dover Publications, Incorporated",Paperback,129,1991,1759,,2020/01/06,,,read,,,,1,0
18615474,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""""","=""""",0,3.43,,Kindle Edition,107,2012,1899,,2020/01/06,,,read,,,,1,0
11054461,The Iliad of Homer,Homer,"Homer, Homer",Richmond Lattimore,"=""0226470490""","=""9780226470498""",0,3.93,University of Chicago Press,Paperback,599,2011,-800,,2020/01/06,,,read,,,,1,0
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",,"=""1607747308""","=""9781607747307""",5,3.88,Ten Speed Press,Hardcover,224,2014,2010,,2020/01/06,,,read,,,,1,0
49455,Notes from Underground,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky, Donald Fanger","=""067973452X""","=""9780679734529""",5,4.17,Vintage Classics,Paperback,136,1994,1864,,2014/12/27,,,read,,,,1,0
5698,The Double and The Gambler,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0375719016""","=""9780375719011""",0,4.12,Vintage Classics,Paperback,344,2007,1846,,2020/01/06,to-read,to-read (#7),to-read,,,,0,0
30289,The Republic,Plato,"Plato, Plato",Desmond Lee,"=""0140449140""","=""9780140449143""",0,3.97,Penguin Classics,Paperback,416,2003,-400,,2020/01/06,,,read,,,,1,0
17801,Underground: The Tokyo Gas Attack and the Japanese Psyche,Haruki Murakami,"Murakami, Haruki","Alfred Birnbaum, Philip Gabriel","=""""","=""""",0,3.91,Vintage,Paperback,309,2003,1997,,2020/01/06,,,read,,,,1,0
9555,The Elephant Vanishes,Haruki Murakami,"Murakami, Haruki","Jay Rubin, Alfred Birnbaum","=""""","=""""",0,3.82,Vintage,Paperback,327,1994,1993,,2020/01/06,,,read,,,,1,0
2195464,What I Talk About When I Talk About Running,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",0,3.87,Knopf Publishing Group,Hardcover,188,2008,2007,,2020/01/06,,,read,,,,1,0
